№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
1130;2,00476E+11;Товар_614;ИП «Щербаков Исакова»;28.11.2020;2058582.6458984837;11.10.2020;nn-044/15;3.206699694;56.99;;17.мар;68.76
2637;2,01575E+11;Товар_1235;РАО «Дорофеев, Кириллов и Белоусов»;14.04.2021;16000840.8;19.11.2020;nn-045/15;5.374901205;52.01;10.0;0.63;52.49
4011;2,00447E+11;Товар_2239;ИП «Комарова Рожков»;27.10.2021;2024413.509180188;20.09.2021;nn-046/15;2.920903083;192.96;10.0;29.51;218.26
1922;2,00416E+11;Товар_3563;Бирюкова Групп;06.10.2020;2059205.988696188;13.08.2020;nn-047/15;7.119116284;50.22;20.0;06.янв;56.02
58;2,00201E+11;Товар_649;Бирюков Лимитед;07.03.2020;2000722.7716137536;18.09.2020;nn-048/15;0.160021753;янв.96;10.0;13.мар;фев.65
3428;2,01132E+11;Товар_4792;НПО «Зимин, Морозов и Горбунов»;23.07.2020;4382421.431689492;31.10.2020;nn-049/15;5.173831333;271.76;10.0;57.4;304.19
4766;2,00579E+11;Товар_4381;Куйбышевазот;01.10.2021;2101698.3021904;20.10.2021;nn-050/15;17.406058102;509.42;10.0;57.36;567.22
837;2,00123E+11;Товар_900;ОМК;26.10.2021;2000011.5357319592;22.10.2021;nn-051/15;0.394143291;авг.98;20.0;06.апр;11.сен
788;2,00583E+11;Товар_876;НПО «Денисов Петухова»;01.10.2021;2433178.505532105;31.08.2021;nn-052/15;0.748104274;594.63;10.0;ноя.66;622.18
4386;2,00722E+11;Товар_3669;Деловые линии;08.07.2021;2500261.994128747;01.08.2021;nn-053/15;1.65484609;171.55;10.0;май.96;178.59
89;2,01553E+11;Товар_1471;ООО «Носкова»;27.05.2021;16000840.8;25.04.2021;nn-054/15;0.126540786;592.29;10.0;30.71;649.71
4456;2,01356E+11;Товар_4385;ОАО «Капустина»;31.08.2021;12483731.49630601;04.09.2021;nn-055/15;2.868896554;351.8;10.0;май.52;365.66
1890;2,01011E+11;Товар_748;НПО «Виноградова, Туров и Рыбакова»;31.10.2021;4469423.941714653;26.11.2021;nn-056/15;1.208321667;579.0;10.0;19.17;614.96
95;2,01457E+11;Товар_3561;НПО «Беляева Тарасова»;18.08.2020;12391815.904749723;26.07.2020;nn-057/15;0.040286418;278.21;10.0;25.83;318.63
735;2,00733E+11;Товар_630;ИП «Емельянов»;28.04.2021;2167714.6854868517;17.06.2021;nn-058/15;0.057602939;1245.25;10.0;135.51;1427.66
4825;2,00835E+11;Товар_2550;РАО «Степанова-Шестаков»;21.10.2021;2818775.813689301;19.10.2021;nn-059/15;14.793377877;603.11;20.0;май.63;640.24
1293;2,01416E+11;Товар_4712;Силина Инкорпорэйтед;15.10.2021;14416351.424206369;20.10.2021;nn-060/15;0.184546146;142.89;10.0;33.26;167.73
1485;2,00328E+11;Товар_487;ОАО «Федотова Князева»;06.10.2021;2009210.3192656771;04.08.2021;nn-061/15;0.06090589;41.1;10.0;17.61;48.56
403;2,00563E+11;Товар_369;РАО «Терентьева-Галкина»;30.07.2021;2063943.3490801707;17.05.2021;nn-062/15;0.053135677;562.17;10.0;130.04;647.7
4069;2,01201E+11;Товар_2795;Группа агропредприятий Ресурс;04.08.2021;8515439.580692533;16.05.2021;nn-063/15;2.976498816;265.32;10.0;15.96;288.86
3022;2,00402E+11;Товар_1634;Агентство по страхованию вкладов (АСВ);20.10.2021;2041207.62560754;05.11.2021;nn-064/15;4.427216296;502.4;10.0;129.38;582.12
4323;2,00596E+11;Товар_5119;Исакова Лтд;17.09.2021;2095352.761178083;04.09.2021;nn-065/15;0.904507545;150.28;20.0;14.56;168.45
2064;2,0122E+11;Товар_1916;НПО «Вишняков-Якушева»;18.09.2020;5836386.791225471;17.06.2020;nn-066/15;0.359065134;269.8;;29.84;309.15
35;2,00908E+11;Товар_3104;ИП «Алексеев Тихонов»;08.11.2020;3350745.547679264;12.01.2021;nn-067/15;0.045299672;117.99;20.0;18.63;127.2
932;2,00305E+11;Товар_2358;Гусева Инкорпорэйтед;22.07.2021;2101965.926770052;24.05.2021;nn-068/15;0.708278211;666.54;10.0;35.27;746.32
2897;2,00946E+11;Товар_3622;ОАО «Ершова Носков»;14.12.2020;4815957.103993284;30.12.2020;nn-069/15;1.280112761;72.31;20.0;43.09;91.66
3991;2,00261E+11;Товар_5131;ООО «Архипов-Носов»;31.08.2021;2001728.6580351647;16.09.2021;nn-070/15;1.218717097;684.27;;48.39;789.18
2735;2,00904E+11;Товар_1873;ОАО «Куликова»;18.01.2021;3121277.304874981;13.03.2021;nn-071/15;7.385310757;397.45;10.0;26.82;451.1
391;2,00825E+11;Товар_4548;АО «Рожков Воронова»;05.12.2021;2796231.3325765724;02.12.2021;nn-072/15;0.055717177;08.фев;20.0;апр.33;9.0
1025;2,01488E+11;Товар_1225;ОАО «Ефремов Зыков»;01.06.2021;15879810.909702804;03.04.2021;nn-073/15;0.080478;464.66;10.0;38.98;494.7
2755;2,01505E+11;Товар_3728;РАО «Горбунов-Тихонов»;26.02.2021;15193163.742330251;03.01.2021;nn-074/15;8.310436477;82.44;10.0;апр.36;89.31
2158;2,00742E+11;Товар_2890;ООО «Харитонов Доронина»;31.05.2021;2925843.5008072024;05.07.2021;nn-075/15;3.664507255;378.32;10.0;47.76;416.9
5031;2,00717E+11;Товар_3614;Жуков и партнеры;03.12.2021;2218961.1780546014;24.11.2021;nn-076/15;11.023595777;343.81;10.0;43.17;385.85
3159;2,01015E+11;Товар_2057;АО «Ефремов-Носов»;16.05.2021;3519004.656796708;03.06.2021;nn-077/15;2.859805091;484.52;20.0;56.42;568.44
5017;2,00219E+11;Товар_5258;ИП «Кононова Чернова»;03.10.2021;2000072.8699824605;11.10.2021;nn-078/15;28.440666997;1929.27;20.0;331.6;2294.47
4159;2,01136E+11;Товар_5314;ИП «Голубева»;11.04.2021;8180638.479682197;04.05.2021;nn-079/15;1.688078779;417.11;10.0;75.16;486.81
1459;2,00532E+11;Товар_256;ООО «Филиппов»;10.06.2021;2050099.820835579;29.06.2021;nn-080/15;0.679007419;249.35;;62.53;299.9
3023;2,0141E+11;Товар_5753;ИП «Русаков Жданов»;02.11.2021;10990590.783300404;07.11.2021;nn-081/15;2.513703964;47.13;10.0;июн.84;51.33
1896;2,00587E+11;Товар_3592;АО «Ширяева Карпов»;09.05.2021;2509787.226341021;26.07.2021;nn-082/15;4.562604639;62.41;;май.14;72.91
3999;2,0037E+11;Товар_3915;Сидоров и партнеры;14.02.2021;2015101.6084080888;28.04.2021;nn-083/15;3.36750483;46.08;10.0;25.15;52.42
3087;2,00715E+11;Товар_4553;НПО «Сидорова-Колобова»;25.06.2021;2482478.4243209623;07.07.2021;nn-084/15;3.175857513;146.51;;13.43;174.79
958;2,00307E+11;Товар_3171;М Фэшн;02.10.2021;2003638.8612159763;01.10.2021;nn-085/15;0.619882701;445.19;20.0;85.81;523.89
4784;2,00114E+11;Товар_1047;ООО «Бирюков Белозеров»;30.10.2021;2000010.0261351184;10.10.2021;nn-086/15;13.118424793;1473.29;10.0;141.91;1677.58
2339;2,01016E+11;Товар_3960;ОАО «Ковалева-Фролов»;06.07.2021;3381373.5269289417;10.06.2021;nn-087/15;4.363973967;445.46;20.0;41.7;503.23
2313;2,01242E+11;Товар_1923;Гаврилов Инкорпорэйтед;19.09.2021;6913543.5954927085;29.09.2021;nn-088/15;1.247302732;968.06;10.0;69.97;1083.76
1891;2,0075E+11;Товар_207;ИП «Соловьева-Кудряшова»;05.08.2021;2317574.74660153;17.09.2021;nn-089/15;5.743542088;705.07;10.0;21.38;751.05
4699;2,00512E+11;Товар_3096;ОАО «Блохина»;17.10.2021;2140652.216972489;15.09.2021;nn-090/15;4.42169227;438.56;20.0;39.96;485.76
402;2,01464E+11;Товар_1639;ЗАО «Беспалова Комиссаров»;05.08.2021;16000840.8;29.08.2021;nn-091/15;0.060246419;окт.88;10.0;сен.52;дек.18
1699;2,00907E+11;Товар_1212;НПО «Фокин»;03.11.2021;3959759.017322352;16.09.2021;nn-092/15;0.349145175;206.91;10.0;38.59;237.1
2329;2,00647E+11;Товар_1223;ООО «Власов, Крылова и Блинов»;31.03.2021;2253031.672618684;05.05.2021;nn-093/15;0.354384822;1486.58;10.0;88.4;1629.19
2145;2,00165E+11;Товар_693;Яковлев и партнеры;20.06.2021;2000022.2360679964;22.04.2021;nn-094/15;0.954211202;354.27;10.0;43.69;390.08
3156;2,00738E+11;Товар_2257;ОАО «Суворова-Одинцов»;23.09.2021;2284215.3434619573;23.09.2021;nn-095/15;3.731349536;414.82;20.0;104.8;475.54
2879;2,00904E+11;Товар_5075;ЗАО «Миронов-Мишина»;16.01.2021;2901441.668284161;22.04.2021;nn-096/15;6.330283129;331.1;20.0;24.65;379.6
1644;2,01502E+11;Товар_4559;Блинова Лтд;12.02.2021;16000840.8;06.06.2021;nn-097/15;0.431675314;26.39;10.0;июл.29;29.85
4411;2,00928E+11;Товар_2010;Railgo;08.08.2021;3612698.0631883303;03.08.2021;nn-098/15;1.273864087;403.75;10.0;87.25;464.4
1139;2,00548E+11;Товар_1121;НПО «Щукина-Зиновьева»;30.07.2021;2036116.2885558363;27.08.2021;nn-099/15;1.730430093;1392.67;10.0;134.8;1556.63
573;2,01167E+11;Товар_3483;ОАО «Кулагина Капустина»;07.04.2021;7129690.4109702;21.04.2021;nn-100/15;0.096294748;248.07;10.0;32.05;267.79
3528;2,00371E+11;Товар_2405;АО «Нестеров»;03.09.2021;2020496.867374758;30.08.2021;nn-101/15;0.921043573;413.54;10.0;263.42;512.53
3364;2,00459E+11;Товар_5338;ИП «Кабанова»;28.09.2021;2011551.266384111;28.09.2021;nn-102/15;0.368567449;13.83;10.0;37.66;17.94
896;2,00907E+11;Товар_3965;ООО «Кулагина Рыбаков»;07.09.2020;2691710.1582860327;10.03.2021;nn-103/15;0.94421596;148.08;20.0;фев.39;161.3
1710;2,00355E+11;Товар_3653;НПО «Авдеев Орлова»;02.07.2021;2031775.862103303;03.06.2021;nn-104/15;0.130667497;579.06;10.0;65.93;634.18
3173;2,01032E+11;Товар_3524;Банк Русский стандарт;14.06.2021;3230053.574251052;22.07.2021;nn-105/15;2.811454724;185.14;10.0;12.апр;209.43
4358;2,00356E+11;Товар_4928;ИП «Васильева»;31.10.2021;2003629.952853907;25.10.2021;nn-106/15;8.770268696;242.99;10.0;80.18;271.38
4011;2,00543E+11;Товар_4064;АО «Фадеев-Дементьева»;27.10.2021;2107232.162894336;28.09.2021;nn-107/15;2.824486397;14.72;10.0;50.67;18.авг
3586;2,00892E+11;Товар_3909;НПО «Бобылева, Макаров и Комарова»;20.01.2021;3201203.2923223805;28.02.2021;nn-108/15;6.760386401;529.15;20.0;15.55;583.63
2730;2,00286E+11;Товар_2286;РАО «Комарова»;12.09.2020;2005924.45800706;01.02.2021;nn-109/15;5.173869588;166.21;20.0;фев.41;177.99
5003;2,01577E+11;Товар_2307;РАО «Турова Уваров»;22.11.2020;16000840.8;11.12.2020;nn-110/15;10.266097376;14.98;10.0;мар.46;16.38
1078;2,01388E+11;Товар_2525;Мосметрострой;30.06.2021;7668264.815156736;24.06.2021;nn-111/15;1.594036497;428.43;20.0;44.67;492.48
284;2,00115E+11;Товар_263;ОАО «Красильникова-Титов»;08.05.2021;2000010.0103203484;13.06.2021;nn-112/15;0.042546617;413.31;10.0;50.63;470.49
40;2,00826E+11;Товар_816;ЗАО «Носова, Молчанова и Рябова»;06.09.2020;2217806.921704592;19.08.2020;nn-113/15;0.843809323;304.92;10.0;36.94;336.24
305;2,0099E+11;Товар_120;ООО «Дементьева-Федоров»;22.05.2021;3318110.3572965097;02.08.2021;nn-114/15;0.047019068;420.7;10.0;65.62;456.64
1785;2,00936E+11;Товар_1779;РАО «Кузнецова Лебедев»;26.08.2021;4828824.994306086;11.08.2021;nn-115/15;3.837060657;712.74;10.0;78.24;783.1
3064;2,00397E+11;Товар_3643;ИП «Дроздова, Беспалова и Васильев»;05.09.2021;2011620.8938980864;10.09.2021;nn-116/15;5.07469352;816.28;10.0;56.03;907.27
1597;2,01498E+11;Товар_2824;НПО «Шарова, Зимин и Гусев»;06.04.2021;16000840.8;20.06.2021;nn-117/15;0.349809063;244.21;10.0;окт.73;262.72
654;2,00887E+11;Товар_756;АО «Вишняков»;17.11.2021;2654350.432050007;06.11.2021;nn-118/15;0.555717218;1321.87;20.0;279.78;1555.99
1793;2,01506E+11;Товар_3620;ИП «Лукина, Веселова и Ефремова»;27.05.2021;16000840.8;08.06.2021;nn-119/15;5.190800069;454.29;10.0;96.06;533.95
1389;2,00981E+11;Товар_1889;РАО «Петухов, Буров и Носкова»;27.06.2021;3384568.6436937666;20.03.2021;nn-120/15;0.559645594;94.35;20.0;34.4;112.95
2439;2,0082E+11;Товар_2629;ЗАО «Воронов-Беспалова»;31.05.2021;2665245.254569885;18.02.2021;nn-121/15;2.512530153;406.3;10.0;68.21;459.37
3488;2,00703E+11;Товар_2031;НПО «Елисеев-Журавлева»;01.03.2021;2665128.557556529;14.04.2021;nn-122/15;3.54530381;199.65;10.0;окт.22;208.39
150;2,00889E+11;Товар_294;Ситникова Инк;21.07.2021;2861411.7779620434;14.06.2021;nn-123/15;0.04652822;232.27;10.0;30.65;256.78
4876;2,00446E+11;Товар_1420;РАО «Васильева-Бирюкова»;10.09.2021;2026486.385216366;15.10.2021;nn-124/15;21.719480715;642.0;10.0;122.78;733.27
4553;2,00622E+11;Товар_5126;Куликова Лтд;20.10.2021;2132380.2570022424;26.09.2021;nn-125/15;16.167261618;300.26;10.0;18.37;335.1
1250;2,0153E+11;Товар_3547;ООО «Пономарева»;27.09.2021;16000840.8;01.08.2021;nn-126/15;0.546438118;226.34;10.0;55.27;263.71
220;2,00636E+11;Товар_995;НПО «Петрова-Корнилова»;22.11.2020;2227948.1454411885;04.01.2021;nn-127/15;1.920153405;113.25;10.0;12.дек;122.28
3347;2,00367E+11;Товар_2221;РАО «Абрамов, Тетерина и Воронцов»;24.10.2021;2005488.622987328;02.11.2021;nn-128/15;7.293835664;950.63;20.0;146.77;1097.63
1883;2,00671E+11;Товар_736;ЗАО «Юдин, Крюков и Сергеева»;17.02.2021;2886806.098433468;15.05.2021;nn-129/15;5.585001052;437.51;10.0;50.82;493.79
4740;2,01319E+11;Товар_5056;НПО «Маркова, Фадеева и Макаров»;21.10.2021;10905314.955788689;09.10.2021;nn-130/15;4.42565594;440.86;10.0;43.13;487.1
183;2,00621E+11;Товар_456;АО «Беспалова, Панова и Морозова»;03.06.2021;2273300.6864455;19.06.2021;nn-131/15;0.266816837;101.09;10.0;41.45;116.02
46;2,01547E+11;Товар_2527;ОАО «Шарова-Овчинникова»;04.01.2021;16000840.8;01.02.2021;nn-132/15;0.044602704;21.47;10.0;ноя.27;25.22
327;2,01213E+11;Товар_781;Муравьев Групп;19.10.2021;6176752.950472743;21.09.2021;nn-133/15;0.286316754;344.88;10.0;30.0;381.37
1408;2,00391E+11;Товар_4624;ИП «Владимирова-Лаврентьева»;21.04.2021;2033906.0568760447;07.05.2021;nn-134/15;2.870388584;131.37;10.0;36.03;145.47
1772;2,0131E+11;Товар_3641;НПО «Сидорова, Федосеев и Лыткина»;29.06.2021;9132308.623660527;06.08.2021;nn-135/15;2.415821621;32.6;10.0;июн.22;35.54
115;2,01313E+11;Товар_591;Ермакова Лтд;25.04.2021;7786395.056454465;09.05.2021;nn-136/15;0.133865608;364.21;10.0;59.74;416.61
1081;2,00809E+11;Товар_753;Mail.Ru Group;05.10.2021;2726480.690845605;16.10.2021;nn-137/15;1.67315395;212.97;20.0;87.71;249.45
3029;2,0072E+11;Товар_4987;ЗАО «Белякова Кулакова»;19.06.2021;2357027.822328421;21.07.2021;nn-138/15;9.622860368;249.12;10.0;34.48;271.98
4079;2,01535E+11;Товар_5623;ЗАО «Виноградов, Филиппова и Сорокина»;29.07.2021;16000840.8;14.06.2021;nn-139/15;9.519259891;108.87;10.0;43.42;121.68
2065;2,00992E+11;Товар_314;Московский кредитный банк;30.08.2021;3452008.7348022684;28.10.2021;nn-140/15;0.101534697;271.71;10.0;18.74;299.21
4425;2,00686E+11;Товар_1065;ИП «Гусева, Орехова и Горбунов»;11.09.2021;2927510.8863667347;03.10.2021;nn-141/15;1.605505483;96.73;10.0;окт.15;107.09
3803;2,01315E+11;Товар_4216;Удмуртнефть;27.05.2021;12630884.707177104;10.09.2021;nn-142/15;0.059847735;850.08;10.0;41.63;960.89
4232;2,0144E+11;Товар_3647;АО «Иванов Панфилова»;28.09.2021;12550765.870968347;25.09.2021;nn-143/15;0.8056295;917.49;10.0;132.6;1059.61
2785;2,00919E+11;Товар_4559;ЗАО «Егорова, Логинов и Ефремов»;31.08.2021;4303801.786038133;10.07.2021;nn-144/15;1.037918891;277.93;10.0;70.24;321.32
591;2,01077E+11;Товар_1931;ОАО «Осипов Симонова»;26.05.2021;4229951.470166539;03.05.2021;nn-145/15;0.582472063;475.43;10.0;124.39;545.77
3801;2,00984E+11;Товар_2357;АО «Селезнева»;20.05.2021;5106274.92673889;20.04.2021;nn-146/15;4.046455663;54.87;;01.май;59.08
273;2,00548E+11;Товар_88;Нестерова Лимитед;10.05.2021;2065984.021905944;02.06.2021;nn-147/15;0.044993093;132.61;10.0;55.05;159.04
4399;2,00769E+11;Товар_4964;Группа Стройтрансгаз;20.11.2020;2323788.203852669;26.12.2020;nn-148/15;8.587303593;459.67;20.0;75.84;529.67
927;2,01108E+11;Товар_1674;ОАО «Щукин, Агафонов и Доронина»;25.08.2021;4322574.421546079;09.10.2021;nn-149/15;1.515075613;352.28;10.0;47.99;393.61
790;2,00886E+11;Товар_2578;ЗАО «Данилов, Богданова и Фадеев»;18.09.2021;3267000.3071309514;01.10.2021;nn-150/15;0.183877813;193.43;10.0;35.87;215.55
1014;2,00959E+11;Товар_414;НПО «Гаврилова, Исаков и Федотова»;22.08.2021;2839351.420256305;04.08.2021;nn-151/15;0.277022303;54.38;10.0;июл.98;61.04
4339;2,00694E+11;Товар_3997;РАО «Кузьмин, Тихонова и Рожков»;28.11.2021;2180430.868975324;01.11.2021;nn-152/15;3.195116044;919.94;10.0;38.75;1001.43
1480;2,00822E+11;Товар_1548;АО «Тетерина, Рогов и Гаврилов»;10.10.2021;3335256.39182162;12.08.2021;nn-153/15;2.180228693;482.24;10.0;32.52;515.61
108;2,00345E+11;Товар_3024;ОАО «Капустина Меркушев»;09.11.2020;2006292.0490265496;08.11.2020;nn-154/15;0.076979809;136.86;10.0;25.87;159.32
2207;2,00726E+11;Товар_3182;Восточная горнорудная компания;30.01.2021;2583919.861087643;17.08.2021;nn-155/15;0.128123094;159.11;20.0;33.01;188.97
2888;2,01524E+11;Товар_4868;Мосметрострой;09.07.2021;16000840.8;20.09.2021;nn-156/15;0.771443116;июн.96;10.0;01.дек;07.сен
3073;2,00256E+11;Товар_2649;ОАО «Щукина, Яковлева и Селезнева»;18.11.2021;2001321.392635384;10.11.2021;nn-157/15;7.690527112;223.73;20.0;20.дек;249.17
3523;2,01489E+11;Товар_3515;Михайлов Инк;29.06.2021;16000840.8;10.07.2021;nn-158/15;0.344445271;июн.96;10.0;18.ноя;09.янв
3817;2,01209E+11;Товар_3680;ЗАО «Котов»;18.08.2021;6985296.191685957;25.07.2021;nn-159/15;2.841387869;1686.43;10.0;110.26;1850.15
2873;2,01433E+11;Товар_3952;ООО «Антонов-Смирнова»;18.04.2021;11317838.2289685;02.07.2021;nn-160/15;3.381756028;309.39;10.0;59.41;349.01
2634;2,01462E+11;Товар_4858;Вишнякова и партнеры;20.04.2021;11928488.191439902;20.04.2021;nn-161/15;0.431555794;668.55;10.0;30.93;706.7
4506;2,00326E+11;Товар_2934;ИП «Ермакова-Беляков»;28.10.2021;2002798.9529255729;01.09.2021;nn-162/15;1.694804214;417.77;10.0;88.54;470.98
2659;2,01077E+11;Товар_1754;ОАО «Никонова, Дьячков и Воробьева»;21.11.2021;4321398.061638767;24.10.2021;nn-163/15;2.42708674;1116.75;10.0;132.29;1287.89
3547;2,00731E+11;Товар_2597;ЗАО «Смирнов Мельникова»;21.08.2021;2420734.973742745;22.08.2021;nn-164/15;19.564400224;56.9;20.0;апр.92;62.13
4867;2,01345E+11;Товар_5339;ЗАО «Кононов, Романов и Фролова»;15.10.2021;11562661.805678198;18.10.2021;nn-165/15;11.38913133;207.61;10.0;130.98;260.25
844;2,00744E+11;Товар_1861;ИП «Никифоров»;19.06.2021;2239430.8884239346;11.05.2021;nn-166/15;0.286552482;фев.37;10.0;38.19;мар.18
380;2,008E+11;Товар_750;АО «Аксенова, Лихачев и Семенова»;18.03.2021;2460719.001750192;19.12.2020;nn-167/15;2.217204731;145.4;10.0;19.июл;164.34
3966;2,00709E+11;Товар_2531;ОАО «Дьячкова»;25.08.2021;3153157.8304336155;28.07.2021;nn-168/15;10.6710059;173.1;10.0;май.87;182.57
234;2,01433E+11;Товар_3038;Гусева Инк;09.05.2021;12364510.814106204;22.03.2021;nn-169/15;0.763680295;203.21;;16.61;232.56
5000;2,00624E+11;Товар_5557;ООО «Григорьев Беспалов»;19.02.2021;2486461.6751791984;30.05.2021;nn-170/15;25.143313217;17.14;10.0;0.39;17.51
4897;2,01398E+11;Товар_4940;АО «Медведева»;25.08.2021;10903925.20150495;10.08.2021;nn-171/15;22.067548136;11.июл;;фев.91;дек.99
1021;2,00225E+11;Товар_115;ОАО «Кулаков-Маслов»;30.06.2021;2000155.5322406057;30.05.2021;nn-172/15;1.38857738;223.36;10.0;40.5;260.21
4959;2,00166E+11;Товар_5059;ООО «Иванова Князева»;01.11.2021;2000069.459233644;29.10.2021;nn-173/15;15.688259562;625.03;10.0;58.64;694.47
2372;2,00584E+11;Товар_3700;Силина Групп;22.07.2021;2289536.2961007487;30.07.2021;nn-174/15;5.886637729;448.03;10.0;26.63;475.42
4781;2,01523E+11;Товар_5607;ООО «Никифорова, Егоров и Мишина»;31.10.2021;16000840.8;05.11.2021;nn-175/15;12.314482274;77.69;10.0;26.79;84.99
3691;2,0125E+11;Товар_4965;ООО «Беляев-Кабанова»;27.09.2021;7356241.929264811;27.09.2021;nn-176/15;3.100025382;283.32;20.0;108.86;347.89
4819;2,01087E+11;Товар_4459;ИП «Нестерова Жукова»;17.09.2021;4577364.762942119;17.08.2021;nn-177/15;6.603025413;940.33;10.0;137.32;1071.4
1199;2,00453E+11;Товар_302;Системный оператор Единой энергетической системы;31.07.2021;2068788.2046744383;29.04.2021;nn-178/15;0.053572906;550.02;10.0;16.44;591.32
2382;2,01555E+11;Товар_4199;Костина Инкорпорэйтед;16.05.2021;16000840.8;05.05.2021;nn-179/15;2.041114867;43.42;20.0;0.55;42.69
4143;2,00981E+11;Товар_912;ЗАО «Колобов, Исаков и Коновалова»;07.10.2021;2967387.425174444;02.09.2021;nn-180/15;6.070484879;545.53;10.0;42.02;620.15
3874;2,00645E+11;Товар_3640;Кроношпан (Kronoplus);20.11.2021;2409518.5985633526;19.10.2021;nn-181/15;2.934405498;1744.35;10.0;228.1;1981.52
4185;2,01344E+11;Товар_5860;ОАО «Крюкова, Киселев и Попова»;11.08.2021;13098703.452709831;17.08.2021;nn-182/15;2.241073811;128.12;10.0;36.67;144.71
2360;2,01179E+11;Товар_3488;ЗАО «Макарова»;21.09.2021;7751737.752139205;06.10.2021;nn-183/15;0.408034278;647.92;20.0;68.58;738.35
3859;2,00321E+11;Товар_821;ОАО «Новикова»;13.10.2021;2014643.1914104512;24.10.2021;nn-184/15;1.8763007;189.79;20.0;67.4;232.55
1553;2,00899E+11;Товар_1479;Пестова Лимитед;31.10.2021;2878479.873319505;21.11.2021;nn-185/15;0.102626677;244.06;10.0;26.73;267.71
4852;2,01582E+11;Товар_3221;ЗАО «Гришин, Абрамова и Жуков»;21.08.2021;16000840.8;23.08.2021;nn-186/15;2.584075724;94.71;10.0;ноя.34;98.16
472;2,00474E+11;Товар_754;РАО «Бобылев»;20.04.2021;2132953.4303407623;22.05.2021;nn-187/15;0.898282952;42.37;10.0;дек.93;48.29
3569;2,01479E+11;Товар_4702;ИП «Тихонова»;09.04.2021;15810792.119352276;05.07.2021;nn-188/15;12.280888853;86.7;20.0;фев.93;95.77
4507;2,01039E+11;Товар_4341;НПО «Волков Шарапова»;22.08.2021;4162141.245208177;02.09.2021;nn-189/15;10.387087249;497.02;20.0;29.77;548.45
4110;2,00403E+11;Товар_181;Нортгаз;09.08.2021;2032841.9004516825;25.08.2021;nn-190/15;7.818466996;1563.86;10.0;220.57;1773.66
4644;2,00309E+11;Товар_2152;РАО «Попова-Субботин»;16.09.2021;2004359.6314853316;13.09.2021;nn-191/15;13.252353443;224.9;20.0;26.99;256.09
4792;2,01444E+11;Товар_5714;Кузьмин Инкорпорэйтед;09.11.2021;14149319.351902245;25.11.2021;nn-192/15;0.716554378;06.янв;10.0;0.45;май.94
3225;2,00441E+11;Товар_365;Гугл (Google);12.06.2021;2002006.5024294949;07.08.2021;nn-193/15;1.762802274;250.98;10.0;72.53;281.48
2332;2,00951E+11;Товар_2575;ООО «Игнатьев, Ефремов и Мартынов»;20.04.2021;2826206.496807456;29.05.2021;nn-194/15;0.118869612;286.6;10.0;38.71;320.12
2184;2,01432E+11;Товар_4198;Джонсон & Джонсон (Johnson & Johnson);20.06.2021;12269994.39163464;19.05.2021;nn-195/15;0.179300404;196.2;10.0;51.39;213.22
5030;2,00578E+11;Товар_5880;ОАО «Соболева-Тетерин»;05.11.2021;2075075.2204982;19.10.2021;nn-196/15;14.331302549;82.76;;26.64;100.02
3487;2,00675E+11;Товар_1185;ЗАО «Селезнева, Ефремов и Павлов»;25.06.2021;2158104.7180632614;17.08.2021;nn-197/15;9.828826179;1124.91;20.0;145.17;1318.48
4331;2,01499E+11;Товар_5462;НПО «Савина»;03.09.2021;16000840.8;01.09.2021;nn-198/15;21.193214371;210.39;10.0;20.16;229.96
915;2,00941E+11;Товар_2077;АО «Чернова-Калашников»;14.05.2020;3946168.7345481566;06.01.2021;nn-199/15;1.101476453;224.2;20.0;сен.22;246.43
2881;2,00292E+11;Товар_4950;ОАО «Симонова-Русакова»;12.11.2021;2002219.893224992;04.11.2021;nn-200/15;3.03259467;100.86;10.0;40.71;119.92
3088;2,01587E+11;Товар_4327;ООО «Владимиров-Шарапова»;28.05.2021;16000840.8;28.07.2021;nn-201/15;10.072749249;656.58;10.0;69.32;709.44
872;2,004E+11;Товар_2452;ИП «Белякова»;18.09.2020;2013098.1852402603;02.10.2020;nn-202/15;0.913252745;73.83;10.0;19.18;84.55
4940;2,00288E+11;Товар_2353;ИП «Сергеев, Зуева и Бобылева»;07.11.2021;2000792.469699693;22.11.2021;nn-203/15;10.655849042;372.07;20.0;47.65;423.82
1327;2,01423E+11;Товар_1199;РАО «Кондратьева, Терентьев и Евдокимов»;06.05.2021;13605588.961143356;04.05.2021;nn-204/15;0.416233358;680.38;10.0;65.15;782.96
5016;2,00967E+11;Товар_5307;ООО «Селиверстов, Мясников и Емельянова»;25.10.2021;2868156.712243832;20.10.2021;nn-205/15;19.985109175;1206.65;10.0;89.44;1331.49
706;2,00882E+11;Товар_308;ЗАО «Сысоев Лобанов»;03.10.2020;2949090.616108617;24.12.2020;nn-206/15;1.195381852;111.78;10.0;40.57;133.62
2097;2,01165E+11;Товар_1454;АО «Воронова-Виноградов»;24.06.2021;4974770.27096225;26.06.2021;nn-207/15;3.745076661;704.73;20.0;87.46;813.59
2030;2,01547E+11;Товар_5151;Интер РАО;30.03.2021;16000840.8;12.02.2021;nn-208/15;0.975628656;57.16;10.0;фев.43;63.31
